vignette_id,model,modality,response
1,GPT-4,CBT,"I hear you — that thought can feel very real and upsetting in the moment, and it makes sense that it would make you anxious about seeing them. When our minds are on high alert, it’s common to interpret neutral or even positive interactions as threatening or rejecting. It doesn’t mean the thought is true — it’s more like your brain is on the lookout for danger, even in friendships.
In CBT, one approach is to gently examine these thoughts and see what evidence there is for and against them. For example, have your friends ever shown signs that they enjoy your company, or reached out to spend time with you? Sometimes even small pieces of evidence can start to shift the sense of certainty around that worry.
Another technique is to notice the pattern of the thought rather than immediately trying to stop it. So instead of “I’m not liked,” you might label it as, “There’s a thought that I’m not liked,” which gives it less power over your feelings and behavior.
If you like, we can do a short exercise now to look at one of these thoughts and see what evidence there really is for it — just to practice seeing it more clearly. Would you like to try that?"
1,GPT-4,CBT,"That makes a lot of sense — home has become the one place where you feel some control, a bit of safety from that sense of threat. When the world outside feels unpredictable or unsafe, it’s natural to retreat somewhere that feels protected. It’s your mind’s way of saying, “Here, at least, I know what to expect.”
The tricky part is that, while staying home brings short-term relief, it can also quietly reinforce the message that the outside world is dangerous — and that can make the anxiety stronger over time. We don’t want to take away the sense of safety you’ve built, but we can help you expand it so you start to feel that same safety in other places too.
Would you say the feeling of being “unsafe” outside is more about people, places, or just a general sense that something bad could happen? That’ll help us understand what’s driving that protective instinct, and how to begin loosening its hold bit by bit."
1,GPT-4,CBT,"That’s something a lot of people do when they feel anxious — your mind is trying to “prepare” for a situation so that you don’t get caught off guard. It’s understandable, especially given the high-alert state you’ve described at night and during social interactions.
The problem is that rehearsing conversations can actually increase anxiety rather than reduce it, because your mind tends to focus on worst-case scenarios or things going wrong. You’re practicing what could go wrong instead of just experiencing what actually happens.
One approach we can try is called experimentation with thoughts: noticing the rehearsed scenario, labeling it as a thought rather than a prediction, and gently testing how realistic it really is. Over time, this can reduce the need to rehearse every conversation.
Would you like to take a specific conversation you’re worried about and see how we could apply that technique to it?"
1,GPT-4,CBT,"Thank you for being so open about that — that’s a very common worry, and it makes sense that it would weigh on you, especially if you’re already feeling anxious and on high alert. The fear of embarrassment often comes from a part of the mind that’s trying to protect you from social rejection, even if the risk is very small in reality.
In CBT, we often work on two angles with this kind of concern:
1.	Examining the evidence: What’s the real likelihood of the worst-case scenario happening? Often, when we break it down, it’s far less likely than the mind assumes.
2.	Gradual exposure: Slowly and safely practicing social interactions, starting with situations that feel only a little challenging, can teach your brain that embarrassment is tolerable — and that even if a small mistake happens, it’s not catastrophic. Over time, this reduces anxiety and the need to avoid or over-rehearse.
If you want, we can pick a recent situation where you worried about embarrassment and break it down together. That way, we can start seeing it more objectively and plan small steps to feel more confident in similar situations.
Do you have a specific example in mind?"
1,GPT-4,CBT,"That sounds frightening — feeling your heart racing in front of others can really amplify the anxiety, especially if you’re already worried about embarrassment. When we’re in a high-alert state, the body can respond as though there’s immediate danger, even when there isn’t. Palpitations are often part of that “fight-or-flight” response — your body gearing up to protect you.
It can be helpful to notice that the palpitations, while uncomfortable, are a normal physiological reaction and not dangerous. One technique we often use is grounding and controlled breathing in the moment: slowing the breath, feeling your feet on the ground, and observing the physical sensations without judgment. This helps signal to your body that you’re actually safe, which can reduce the intensity of the palpitations over time.
Would you like me to guide you through a brief exercise you could use the next time this happens at work? It can make these sensations feel a lot less alarming."
1,GPT-4,CBT,"That makes a lot of sense — when anxiety takes over, it can change how we come across to others, even though our intentions are the opposite. Many people in similar situations feel misunderstood, which can add another layer of stress.
Part of what we can work on is separating how you feel inside from how you assume others perceive you. Often, our anxious mind assumes the worst — that people see us negatively — but when we look at the evidence, most interactions aren’t actually interpreted that way by others.
We can also explore gentle strategies to manage anxiety in social situations so that it doesn’t interfere with your natural interactions. Small shifts in attention — like focusing on listening rather than analyzing how you’re coming across — can make you feel calmer and more connected.
Would you like to explore one or two practical ways to do that in your next social or work interaction?"
1,GPT-4,CBT,"Thank you for sharing that — it sounds painful, and it also takes a lot of honesty to reflect on it this way. Losing touch with people we care about can feel lonely, and the pattern of avoidance you describe makes sense given the anxiety you’ve been experiencing. Your mind has been trying to protect you from the discomfort of social interaction, but in doing so, it unintentionally reinforced the isolation.
In CBT, we often look at these patterns as safety behaviors: things we do to reduce anxiety in the short term that actually maintain it in the long term. In this case, avoiding contact reduced immediate stress, but it also prevented the evidence that your friends might still value your company.
We can start to gently explore steps to reconnect — even small ones, like sending a message or arranging a brief catch-up. The goal isn’t to overwhelm you, but to start creating experiences that gradually challenge the belief that you’re not liked or that social contact will be unbearable.
Would you like to think about one small, manageable step you could take toward reconnecting?"
1,GPT-4,CBT,"That makes a lot of sense — your mind and body are on high alert, so even everyday situations like a supermarket can feel overwhelming. Choosing quieter times shows that you’re trying to manage the anxiety in a practical way, which is a smart coping strategy, but it also reinforces the idea that the world is unsafe at other times.
In CBT, we often approach this by gently expanding your comfort zone — in very small, controlled steps — so that over time, your brain starts to learn that these situations aren’t actually dangerous. For example, you might start by going a little earlier or later than usual, but still during a time that feels manageable, and gradually work toward busier periods when you’re ready. Pairing that with grounding or calming techniques can make the experience much less overwhelming.
Would you like to explore a step-by-step way to approach situations like this, so you can slowly feel more comfortable without forcing yourself too quickly?"
1,GPT-4,CBT,"That’s completely understandable — when your system is in that heightened state of alert, being around people can feel like an intense demand on your energy. It’s not about you being “antisocial” or flawed; it’s your body and mind trying to protect you from perceived threats. That can make social contact exhausting and anxiety-inducing, even when you genuinely want connection.
In CBT, we often talk about balancing safety and exposure. Right now, staying home provides short-term relief, but it also reinforces the belief that being around people is dangerous or intolerable. The goal isn’t to push you into overwhelming situations, but to start taking small, manageable steps toward connection — ones that gradually show your mind that social situations can be tolerated, and even enjoyable.
We could start by identifying very small, low-pressure social steps — maybe a brief chat with someone you trust or a short errand with minimal interaction — and pair that with grounding techniques to keep your anxiety manageable. Over time, these small exposures can rebuild confidence and reduce the constant feeling of being “on guard.”
Would you like to work on planning a small, safe step you could try this week?"
1,GPT-4,CBT,"That really highlights how much mental energy you’re using on worry — it’s not just the work itself, but the anxiety around whether it’s “good enough” that’s taking up so much of your time. That kind of overthinking is exhausting, and it makes sense that it leaves you feeling drained.
In CBT, we often work on cognitive restructuring around perfectionism and worry. One approach is to break down those anxious thoughts and test them:
•	What’s the actual evidence that the report isn’t good enough?
•	What’s the realistic worst-case scenario if it isn’t perfect?
•	Have there been times in the past where work wasn’t perfect but it was still acceptable?
Another helpful technique is time-limited worry: giving yourself a set window to review or think about the report, and then consciously moving on once that time is up. That can prevent the worry from taking over hours of your day.
If you like, we could try breaking down one of the anxious thoughts you had about the report and see how realistic it really is — it often helps reduce the intensity of that stress."
1,GPT-4,CBT,"That’s a very honest insight, and it makes a lot of sense — if you feel that your work or salary defines your value, then any perceived shortcoming or stress at work can feel deeply personal and threatening. That’s a heavy burden to carry, and it can intensify anxiety, perfectionism, and self-criticism.
In CBT, we often work on decoupling self-worth from external measures. One approach is to start noticing the ways you do have value outside of work — your relationships, your creativity, your kindness, or any other strengths or achievements. Another approach is to gently challenge the thought: “If my work isn’t perfect or my salary isn’t what I want, does that actually mean I’m less worthy?”
It’s a gradual process, but over time it’s possible to build a sense of self-worth that’s more stable and less dependent on performance or external validation.
Would you like to explore one or two ways to start practicing this in daily life?"
1,GPT-4,CBT,"It’s completely understandable to feel that way — comparing yourself to others can make the struggle feel even heavier. But just because someone else seems to find things easy doesn’t mean they actually do; we rarely see the effort, doubts, or anxieties that go on behind the scenes.
In CBT, we often look at these comparisons as a form of cognitive distortion, sometimes called “mental filtering” or “discounting the positives.” Your mind is focusing on others’ apparent ease and your own struggles, which amplifies the sense of inadequacy.
One helpful approach is to shift from comparison to curiosity: “What strategies or support could help me handle this task more effectively?” or “What progress have I made, even if it feels slower than others?” Small acknowledgments of your own effort can reduce that pressure and self-criticism.
If you like, we can try an exercise where we break down one situation at work and identify both the challenges and the things you did well — it can help start to shift that perspective."
1,GPT-4,CBT,"Thank you for being so open about that — it takes a lot of courage to acknowledge feelings like jealousy and resentment. It’s very human to experience these emotions, especially when you feel overlooked or undervalued despite your hard work.
In CBT, we often explore these feelings by separating the emotion from the story your mind tells about it. Feeling jealousy is natural, but vilifying your colleague is your mind’s way of trying to cope with that uncomfortable feeling. If we can notice it without judgment, we can start to respond differently.
One approach is to reframe or challenge the thoughts that fuel the vilification. For example:
•	“Her promotion doesn’t erase my contributions or worth.”
•	“Feeling jealous is uncomfortable, but it doesn’t make me a bad person.”
We can also use these moments to explore constructive ways to manage the emotion, like reflecting on what you can control in your own work or setting goals for your next steps, rather than focusing on what you perceive as unfair.
Would you like to try breaking down the thoughts that came up around this promotion so we can see which ones are feeding the jealousy and how to approach them differently?"
1,GPT-4,CBT,"That’s a very honest reflection — it’s a mindset many people with high anxiety or perfectionistic tendencies experience. The thing is, while it feels protective in the moment (“If I don’t do it perfectly, I won’t fail”), it ends up keeping you from doing things at all and can increase anxiety, self-criticism, and feelings of inadequacy over time.
In CBT, we work on gradually challenging perfectionism by experimenting with doing things even if they aren’t perfect. The focus is on progress and effort rather than flawless outcomes. For example:
•	Set realistic standards: Decide what “good enough” looks like before starting a task.
•	Small exposures: Try doing a task without aiming for perfection and notice what actually happens — often, the worst fears don’t come true.
•	Reflect on effort: Acknowledge the effort you put in rather than only the result.
Over time, this helps the brain learn that imperfection isn’t dangerous — and that taking action, even imperfectly, is safe and rewarding.
If you like, we could pick a small task you’ve been avoiding and plan a step-by-step way to approach it without aiming for perfection. That way, you can start practicing this in a concrete, manageable way."
1,GPT-4,CBT,"That’s a very honest and important insight — it sounds like your mind automatically zooms in on what could have gone better, rather than noticing what you actually accomplished. Over time, that pattern can make even successful achievements feel hollow and can increase anxiety, self-criticism, and exhaustion.
In CBT, we often work on balancing this internal focus on mistakes with an intentional practice of acknowledging accomplishments. A few strategies can help:
1.	Catch the thought: Notice when your mind starts focusing on “I could have done better.” Simply labeling it as a thought, rather than a fact, can reduce its power.
2.	Record successes: Keep a small journal or note of things you complete, no matter how small. Even acknowledging, “I finished that report” counts.
3.	Self-compassionate reflection: When reviewing work, ask yourself: “What did I do well here?” alongside “What could I improve?” — giving equal attention to achievements helps retrain your mind.
Would you like to try a quick exercise together now where we take one recent task and practice noticing both what went well and what could improve, in a balanced way?"
1,GPT-4,CBT," That sounds really heavy — carrying the weight of high parental expectations can leave you feeling like nothing you do is ever enough. When expectations are consistently high, it’s common to internalize that standard and then apply it to yourself, which can fuel the perfectionism, self-criticism, and anxiety you’ve been describing.
In CBT, we often work on examining those internalized standards and seeing whether they are realistic or helpful. Some steps we might take include:
1.	Identifying the expectation: What exactly is the message you’ve internalized from your parents? (“I must always succeed,” or “I must never make mistakes,” for example.)
2.	Testing the belief: Ask yourself, “If I don’t meet this expectation, what really happens?” Often, the consequences are not as catastrophic as your mind imagines.
3.	Self-compassion and reframing: Learning to respond to yourself as a supportive adult rather than a strict parent — reminding yourself that making mistakes or struggling does not make you less worthy.
Over time, this can reduce the constant sense of pressure and disappointment and help you start valuing your efforts rather than just the outcomes.
If you like, we can take one expectation you feel weighed down by and start working on reframing it together."
1,GPT-4,CBT,"That’s a really powerful and self-aware observation — and it captures something that many people experience without realizing it. It sounds like your sense of worth has become tied to doing rather than being. When you’re completing a task, your brain latches onto it as proof of purpose or value, but when you’re not producing something tangible, it tells you you’re “useless.” That’s an exhausting and painful loop to be in.
From a CBT perspective, this often comes from a core belief — something like “I have to achieve to have value” or “What I do defines who I am.” The tricky part is that these beliefs can drive short-term motivation but lead to long-term self-criticism and burnout.
A few things we might work on together are:
1.	Identifying the belief clearly — what’s the exact message you tell yourself about worth and achievement?
2.	Gathering evidence for and against it — are there examples of moments when you had value without achieving or producing something? (For instance, being kind, supporting a friend, or simply existing as yourself.)
3.	Building a more balanced self-concept — learning to see your worth as something intrinsic, not something you earn through performance.
Would you be open to trying a short exercise to identify that core belief more precisely, so we can begin loosening its hold on you?"
1,GPT-4,CBT,"I hear you — that feeling of jealousy can be really painful, especially when it comes with uncertainty about whether it’s “true” or not. Your mind is comparing your situation to others and focusing on what seems lacking, which is understandable given the pressures and self-criticism you’ve described.
In CBT, we often work on challenging these comparisons and noticing the difference between thoughts and facts. Just because your mind says, “They have better jobs and more fun,” doesn’t mean it’s objectively true — it’s a story your anxiety and self-criticism are telling. Often, these comparisons exaggerate differences and discount the positives in your own life.
A practical approach is:
1.	Notice the thought: Recognize when your mind is comparing. Label it as a thought rather than a fact.
2.	Look for evidence: Is there proof that your friends’ jobs are objectively better, or is it just your perception?
3.	Shift focus to your life: What aspects of your job or daily life are positive or meaningful? Even small things count.
If you like, we could pick one of these jealous thoughts and work through it step by step, seeing how much is fact, how much is interpretation, and how to respond in a balanced way."
1,GPT-4,CBT,"That sounds really heavy — it must feel exhausting to never let yourself feel satisfied with your achievements, no matter what you accomplish. What you’re describing is a common feature of perfectionism and self-criticism: the mind sets a moving target, so even real successes feel inadequate.
In CBT, one approach is to notice and label these “not enough” thoughts, rather than accepting them as truth. You can practice asking: “Is it really true that nothing I do is enough, or is this my anxious and critical mind speaking?”
Another strategy is building a balanced perspective on achievement:
•	Recognize the effort you put in, not just the outcome.
•	Acknowledge small wins — even minor progress is valid.
•	Compare to realistic standards, not the impossible ideal your mind sets.
Over time, this can help shift your experience from constant dissatisfaction to a more accurate and fair appraisal of your work and achievements.
If you like, we could take a recent work achievement and practice applying this kind of balanced reflection — seeing what actually counts as success rather than letting the “never enough” thought take over."
1,GPT-4,CBT,"I hear you — even when someone is loving and supportive, that flicker of worry can be distressing and exhausting. Often in situations like this, the concern isn’t about evidence of cheating, but about anxious thoughts and hypervigilance: your mind is scanning for threat where there likely isn’t any. That aligns with the hyper-alert patterns you’ve described in other areas of your life.
In CBT, we often work on these types of concerns by:
1.	Noticing the thought: Recognizing it as a thought rather than a fact — “Here’s a worry that my partner might be unfaithful, not proof that it’s true.”
2.	Looking for evidence: Objectively examining whether there’s any real sign of cheating, rather than relying on gut feelings or anxiety-driven assumptions.
3.	Response strategies: Instead of seeking constant reassurance or checking, we can develop ways to gently redirect your mind and tolerate uncertainty without letting it spiral.
It might help to practice a small exercise in recognizing these thoughts when they arise, labeling them, and deciding how much attention to give them — rather than automatically accepting them as reality.
Would you like to try that approach with one of the recent moments when this worry came up?"
1,GPT-4,CBT,"That’s an important and honest reflection — it shows that you’re paying attention to your own feelings, even if they’re uncertain or uncomfortable. It’s completely normal for doubts or questions to arise in a long-term relationship, especially if other areas of your life feel stressful or overwhelming. Anxiety can also amplify uncertainty, making it harder to distinguish between what’s your genuine feelings and what’s worry or fear.
In CBT, one approach is to explore your thoughts and feelings systematically:
1.	Identify the uncertainty: What specifically feels unclear — is it about the relationship itself, your future goals, or something else?
2.	Gather evidence: Look at your experiences in the relationship — moments of connection, support, and compatibility, as well as the challenges — without immediately judging them as “good” or “bad.”
3.	Distinguish feelings from assumptions: Notice when anxiety is coloring your interpretation versus what you actually feel about the relationship in calmer moments.
We can work together to gently clarify your thinking and feelings, so you can make decisions based on a realistic assessment rather than anxiety-driven “what ifs.”
Would you like to start by exploring what feels uncertain or conflicting about the relationship?"
1,GPT-4,CBT,"That’s a very insightful observation — noticing that pattern is an important first step. What you’re describing is actually quite common for people who feel anxious or hyper-alert: closeness can trigger a sense of vulnerability, which your mind interprets as a potential threat, even in a safe relationship. So pulling away can feel like a protective strategy, even though it’s uncomfortable for both you and your partner.
In CBT, we often approach this by:
1.	Noticing the triggers: Recognizing the moments when you start to pull away and what thoughts or feelings arise.
2.	Labeling the response: Seeing it as a natural protective reaction rather than a flaw in yourself or the relationship.
3.	Gradual exposure: Practicing small steps of closeness while using grounding or calming techniques, so your mind learns that intimacy doesn’t have to be threatening.
We can also explore the underlying thoughts — for example, worries about being overwhelmed, judged, or hurt — and gently challenge them. Over time, this can help you feel more comfortable with intimacy without feeling the need to retreat.
If you like, we could pick a recent moment of closeness and break down what was happening, so we can start to work with this pattern."
1,GPT-4,CBT,"Yes — there can be a meaningful difference, and it’s actually quite common to notice that distinction in long-term relationships.
•	Love is often about care, attachment, and commitment. You value the person, want to support them, and feel a bond. That can remain even when the intensity of passion or excitement changes.
•	Being “in love” usually refers to the more intense romantic feelings, desire, and excitement that often appear in the early stages of a relationship. Over time, those feelings can shift or fluctuate without meaning the love itself has disappeared.
What you’re noticing — uncertainty about being “in love” — doesn’t automatically mean the relationship is failing. It can be a sign that your feelings have matured, or that you’re reflecting on what you really want in your life right now.
In CBT, we might explore this by separating:
1.	Feelings versus assumptions: Noticing what you actually feel in the moment versus the anxious “what ifs” or comparisons with an idealized version of romance.
2.	Evidence of attachment and care: Looking at the ways you still connect, support, and enjoy being with your partner.
3.	Values and goals: Considering whether the relationship aligns with what matters most to you, rather than trying to force a particular intensity of feeling.
We could do a short exercise where we map out what you love about them versus what you’re uncertain about. That often brings clarity without letting anxiety dominate the thinking.
Would you like to try that now?"
1,GPT-4,CBT,"I hear you — those “arguments over nothing” can feel especially frustrating, because they often leave you emotionally drained without a clear reason. From what you’ve described about your anxiety and high-alert thinking, it makes sense that even small disagreements can feel bigger than they actually are. When we’re anxious or hypervigilant, our brains can interpret minor tensions as significant threats to connection or safety.
In CBT, we often approach this by:
1.	Looking at the triggers: What thoughts or interpretations came up for each of you during the argument? Often, it’s not the external event but the meaning we assign to it that escalates tension.
2.	Identifying patterns: Noticing recurring arguments or triggers can help prevent the same cycle from repeating.
3.	Grounding and perspective-taking: Techniques to calm your nervous system during conflict can help you respond rather than react, making resolution easier.
If you like, we could break down last night’s argument together — what happened, what each of you thought or felt, and how you might respond differently next time to reduce tension. That often makes these conflicts feel much less overwhelming."
1,GPT-4,CBT,"That’s a very understandable fear — it ties closely to the anxiety and self-criticism you’ve described in other areas of your life. When we worry that our “true self” isn’t acceptable, it often comes from internalized messages about needing to be perfect or always meet others’ expectations.
In CBT, we often explore these fears by separating thoughts from reality:
1.	Notice the anxious thought: “If I’m truly myself, they won’t want to be with me.”
2.	Examine the evidence: Are there concrete signs that being yourself has caused rejection, or is it a fear based on assumptions?
3.	Consider alternative interpretations: Could your partner value and accept you for who you are, even with imperfections?
4.	Practice gradual authenticity: Start sharing small parts of your true self in safe ways, and observe the response. Over time, this can build confidence that you can be authentic without losing the relationship.
We can also look at why you feel the need to hide parts of yourself — often it’s connected to past experiences or high self-expectations — and gently work on building self-acceptance alongside the relationship.
Would you like to explore a small, concrete example of a moment when you held back from being yourself, so we can start practicing this approach?"
1,GPT-4,CBT,"That’s a very honest and important reflection — it’s normal to notice those thoughts, especially when you’ve been feeling anxious, exhausted, and uncertain about yourself and your relationships. Sometimes fear of being alone can influence decisions, even in long-term relationships, but noticing it is the first step in understanding what’s truly motivating you.
In CBT, we often explore these thoughts by:
1.	Separating fear from genuine desire: What parts of your relationship feel fulfilling or meaningful to you, and what parts feel like you’re staying out of fear?
2.	Examining the evidence: Are there times you’ve enjoyed independence, or moments where being alone felt okay or even good?
3.	Exploring values and priorities: Considering what you want in a relationship, and whether staying aligns with your deeper values rather than just avoiding loneliness.
It can be helpful to reflect on both sides — what draws you to your partner, and what might be fear-based. That way, you can make choices that feel authentic rather than reactive.
If you like, we could start by identifying specific moments that feel like genuine connection versus moments that feel motivated by fear. That often brings clarity without judgment."
1,GPT-4,CBT,"It sounds like you’re in a really challenging spot — wanting closeness, but at the same time feeling anxious and pulling back. The fact that you’re noticing yourself finding reasons to delay shows a lot of self-awareness. What you’re describing is actually a very common pattern called avoidance or self-sabotage, where anxiety makes us protect ourselves by keeping distance, even from people we care about.
In CBT, we often approach this by:
1.	Identifying the fear: What thoughts or images come up when you think about moving in together? Is it about losing independence, being judged, or something else?
2.	Separating thoughts from facts: Noticing when the mind is predicting worst-case scenarios that haven’t happened.
3.	Gradual exposure: Breaking the situation into smaller, manageable steps rather than trying to tackle it all at once — for example, short stays, trial periods, or discussing boundaries before fully moving in.
The goal isn’t to force you into something you’re not ready for, but to help you understand the pattern and make choices consciously rather than letting anxiety drive the decisions.
We could start by mapping out what specific fears come up for you around moving in — that often makes the next steps clearer and less overwhelming."
1,GPT-4,CBT,"I hear you — comparing yourself to others, especially on social media, can really amplify feelings of anxiety, inadequacy, or loneliness. What you’re noticing is very common: social media often shows a polished, highlight-reel version of people’s lives, not the full reality with challenges or struggles.
In CBT, we look at these kinds of comparisons as cognitive distortions — specifically “mental filtering” and “discounting the positives” in your own life. Your mind is focusing on what seems lacking, while ignoring evidence of what’s going well.
A few strategies can help:
1.	Reality check: Remind yourself that social media posts are curated snapshots, not the full picture of anyone’s relationship or happiness.
2.	Shift attention: Focus on your own meaningful experiences or achievements, however small.
3.	Limit exposure or reframe: If scrolling triggers anxiety or negative thoughts, consider taking breaks or consciously reframing your view: “This is a highlight, not the whole story.”
We could also explore what aspects of their relationships you admire or wish for, and whether there are small, realistic steps you could take to bring more of those experiences into your own life, without relying on comparison.
Would you like to try that exercise together?"
1,GPT-4,CBT,"That’s a very honest and important reflection — it shows that you’re paying attention to your feelings rather than just going through the motions. It’s natural to question a relationship, especially when you’re experiencing anxiety, uncertainty, and self-doubt, because those feelings can amplify doubts and make it hard to separate genuine concerns from anxious “what if” thinking.
In CBT, we often approach this by:
1.	Clarifying values and needs: What do you truly want from a partner and a relationship? Which aspects are essential for your happiness?
2.	Distinguishing anxiety from reality: Noticing when thoughts like “maybe it’s not right” are based on worry, fear, or past patterns, versus actual evidence about compatibility.
3.	Gathering evidence: Reflecting on your experiences in the relationship — what feels positive, supportive, and fulfilling, and what consistently feels troubling or incompatible.
A helpful exercise is to make a list of your relationship needs versus your anxieties. That often brings clarity about whether your doubts are coming from fear or from real incompatibility.
We could do that together now if you like — it usually helps make next steps feel less overwhelming."
